producturl,productname,price,rating,review
https://amazon.com/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-4,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy)  ,799.0,"12,933","1,241 "
https://amazon.com/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-5,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black)  ,632.0,"5,368",840 
https://amazon.com/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-6,Skybags Brat Black 46 Cms Casual Backpack  ,599.0,"2,144",183 
https://amazon.com/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-7,"TRUE HUMAN Emperor Anti-Theft backpack With USB charging Port and anti -theft back pocket Laptop bag ,office bag college bags  ",699.0,965,137 
https://amazon.com/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ8FFBZ/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-8,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty  ,954.0,"7,943",842 
https://amazon.com/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-9,AirCase 13 Inch/ 14 Inch/15.6 Inch Premium Vegan Leather Laptop Backpack for Men & Women  ,859.0,"1,393",293 
https://amazon.com/Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-10,Fur Jaden Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port and Water Resistant Fabric  ,739.0,"9,550","3,305 "
https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A00329372RS4WRMVBBRFX&url=%2FWomens-Handcrafted-Kalamkari-Office-Laptop%2Fdp%2FB09T3MY92D%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956358%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26psc%3D1%26smid%3DA2O6LU1SDI9NBB&qualifier=1663956358&id=1869288115526973&widgetName=sp_mtf,"Zouk Women's Handcrafted Blue Kalamkari Office and 15.6"" Laptop Bag  ",1699.0,9,0 
https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A08489052Q0M3O5MZBX0D&url=%2FWomens-Handcrafted-Printed-Office-Laptop%2Fdp%2FB09VZ4WZDF%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956358%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26psc%3D1%26smid%3DA2O6LU1SDI9NBB&qualifier=1663956358&id=1869288115526973&widgetName=sp_mtf,"Zouk Women's Handcrafted Blue Printed Office and 15.6"" Laptop Bag  ",1699.0,2,0 
https://amazon.com/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-13,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port  ",449.0,"9,173","2,345 "
https://amazon.com/F-Gear-Luxur-Brown-Backpack/dp/B01F7AX9ZA/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-14,F Gear Luxur Brown 25 liter Laptop Backpack (2404)  ,899.0,"15,508","6,270 "
https://amazon.com/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-15,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black  ,789.0,"47,250","6,240 "
https://amazon.com/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-16,DEIN KLEIDER Men's Nylon Messenger Bag  ,276.0,"3,544",387 
https://amazon.com/Inovera-Label-Women-Handbags-Shoulder/dp/B08CMQD4BC/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-17,"INOVERA Faux Leather Women Handbags Shoulder Hobo Bag Purse With Long Strap, 32L x 13B x 30H cm  ",998.0,"5,563",729 
https://amazon.com/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-18,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment  ",699.0,"6,344",943 
https://amazon.com/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-19,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover  ,999.0,"1,052",153 
https://amazon.com/American-Tourister-AMT-SCH-BAG02/dp/B07CGLDV2C/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1663956358&sprefix=ba%2Caps%2C283&sr=8-20,American Tourister Casual Backpack  ,849.0,"12,268","2,755 "
https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A03407974AVXR9G9ECEQ&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956358%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26psc%3D1&qualifier=1663956358&id=1869288115526973&widgetName=sp_btf,"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Green)  ",1400.0,23,9 
https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0340953PR9KD95VMC6U&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B68Z3X7D%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956358%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26psc%3D1&qualifier=1663956358&id=1869288115526973&widgetName=sp_btf,"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Blue)  ",1400.0,47,18 
https://amazon.com/sspa/click?ie=UTF8&spc=MTo2NDQ1MDMxMDg4MTI2ODY0OjE2NjM5NTY0Mjg6c3BfYXRmOjIwMDc2NzUzNDE4OTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FAirCase-Anti-Gravity-Ergonomic-Technology-Protected%2Fdp%2FB0B87K8YHG%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956428%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26psc%3D1,"AirCase Anti-Gravity Backpack for Men & Women, Weight Reducing 15.6” Laptop Bag for Travel & Office, Ergonomic Technology for Posture & Muscle Support, Patent Protected, in-Built Shock Absorber, Grey  ",3999.0,4,4 
https://amazon.com/sspa/click?ie=UTF8&spc=MTo2NDQ1MDMxMDg4MTI2ODY0OjE2NjM5NTY0Mjg6c3BfYXRmOjIwMDc1NTc3Mjk3Mzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2Fuppercase-Backpack-1800EBP1-repellent-sustainable%2Fdp%2FB0B9T4YDPX%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956428%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26psc%3D1,uppercase Medium 19L Laptop Backpack 1800EBP1 Printed Compact 3x more water repellent sustainable bags with rain proof zippers (Pink)  ,1100.0,6,5 
https://amazon.com/American-Tourister-AMT-SCH-02/dp/B07CJCGBVC/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-3,American Tourister 32 Ltrs Grey Casual Backpack (AMT FIZZ SCH BAG 02 - GREY)  ,799.0,"46,723","7,361 "
https://amazon.com/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-4,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy)  ,799.0,"12,933","1,241 "
https://amazon.com/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-5,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black)  ,632.0,"5,368",840 
https://amazon.com/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-6,Skybags Brat Black 46 Cms Casual Backpack  ,599.0,"2,144",183 
https://amazon.com/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-7,"TRUE HUMAN Emperor Anti-Theft backpack With USB charging Port and anti -theft back pocket Laptop bag ,office bag college bags  ",69900.0,965,137 
https://amazon.com/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ8FFBZ/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-8,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty  ,95400.0,"7,943",842 
https://amazon.com/Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-9,Fur Jaden Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port and Water Resistant Fabric  ,739.0,"9,550","3,305 "
https://amazon.com/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-10,AirCase 13 Inch/ 14 Inch/15.6 Inch Premium Vegan Leather Laptop Backpack for Men & Women  ,859.0,"1,393",293 
https://amazon.com/sspa/click?ie=UTF8&spc=MTo2NDQ1MDMxMDg4MTI2ODY0OjE2NjM5NTY0Mjg6c3BfbXRmOjIwMDYyNzIxOTIxNzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956428%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26psc%3D1,"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Green)  ",1400.0,23,9 
https://amazon.com/sspa/click?ie=UTF8&spc=MTo2NDQ1MDMxMDg4MTI2ODY0OjE2NjM5NTY0Mjg6c3BfbXRmOjIwMDYyNzIxOTIxNjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B68Z3X7D%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956428%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26psc%3D1,"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Blue)  ",1400.0,47,18 
https://amazon.com/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-13,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port  ",449.0,"9,173","2,345 "
https://amazon.com/F-Gear-Luxur-Brown-Backpack/dp/B01F7AX9ZA/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-14,F Gear Luxur Brown 25 liter Laptop Backpack (2404)  ,899.0,"15,508","6,270 "
https://amazon.com/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-15,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black  ,789.0,"47,250","6,240 "
https://amazon.com/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-16,DEIN KLEIDER Men's Nylon Messenger Bag  ,276.0,"3,544",387 
https://amazon.com/Inovera-Label-Women-Handbags-Shoulder/dp/B08CMQD4BC/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-17,"INOVERA Faux Leather Women Handbags Shoulder Hobo Bag Purse With Long Strap, 32L x 13B x 30H cm  ",998.0,"5,563",729 
https://amazon.com/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-18,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover  ,99900.0,"1,052",153 
https://amazon.com/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-19,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment  ",699.0,"6,344",943 
https://amazon.com/American-Tourister-AMT-SCH-BAG02/dp/B07CGLDV2C/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1663956428&sprefix=ba%2Caps%2C283&sr=8-20,American Tourister Casual Backpack  ,849.0,"12,268","2,755 "
https://amazon.com/sspa/click?ie=UTF8&spc=MTo2NDQ1MDMxMDg4MTI2ODY0OjE2NjM5NTY0Mjg6c3BfYnRmOjIwMDc5NjUxNjE5Njk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FElegant-Leather-Causal-Laptop-Backpack%2Fdp%2FB07KZSR27P%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956428%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26psc%3D1,Elegant Laptop Backpacks  ,79900.0,6,3 
https://amazon.com/sspa/click?ie=UTF8&spc=MTo2NDQ1MDMxMDg4MTI2ODY0OjE2NjM5NTY0Mjg6c3BfYnRmOjIwMDM1MTgyOTQ5OTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB09T2TCSW7%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956428%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26psc%3D1,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey)  ,609.0,995,88 
https://amazon.com/sspa/click?ie=UTF8&spc=MToyNzI3ODA3Nzc3NTAxNzY1OjE2NjM5NTY1MDE6c3BfYXRmOjIwMDc2NzUzNDE4OTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FAirCase-Anti-Gravity-Ergonomic-Technology-Protected%2Fdp%2FB0B87K8YHG%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956501%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26psc%3D1,"AirCase Anti-Gravity Backpack for Men & Women, Weight Reducing 15.6” Laptop Bag for Travel & Office, Ergonomic Technology for Posture & Muscle Support, Patent Protected, in-Built Shock Absorber, Grey  ",3999.0,4,4 
https://amazon.com/sspa/click?ie=UTF8&spc=MToyNzI3ODA3Nzc3NTAxNzY1OjE2NjM5NTY1MDE6c3BfYXRmOjIwMDc1NTc3Mjk3Mzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2Fuppercase-Backpack-1800EBP1-repellent-sustainable%2Fdp%2FB0B9T4YDPX%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956501%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26psc%3D1,uppercase Medium 19L Laptop Backpack 1800EBP1 Printed Compact 3x more water repellent sustainable bags with rain proof zippers (Pink)  ,1100.0,6,5 
https://amazon.com/American-Tourister-AMT-SCH-02/dp/B07CJCGBVC/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-3,American Tourister 32 Ltrs Grey Casual Backpack (AMT FIZZ SCH BAG 02 - GREY)  ,799.0,"46,723","7,361 "
https://amazon.com/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-4,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy)  ,799.0,"12,933","1,241 "
https://amazon.com/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-5,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black)  ,632.0,"5,368",840 
https://amazon.com/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-6,"TRUE HUMAN Emperor Anti-Theft backpack With USB charging Port and anti -theft back pocket Laptop bag ,office bag college bags  ",699.0,965,137 
https://amazon.com/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ8FFBZ/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-7,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty  ,954.0,"7,943",842 
https://amazon.com/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-8,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port  ",449.0,"9,173","2,345 "
https://amazon.com/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-9,AirCase 13 Inch/ 14 Inch/15.6 Inch Premium Vegan Leather Laptop Backpack for Men & Women  ,859.0,"1,393",293 
https://amazon.com/Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-10,Fur Jaden Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port and Water Resistant Fabric  ,739.0,"9,550","3,305 "
https://amazon.com/sspa/click?ie=UTF8&spc=MToyNzI3ODA3Nzc3NTAxNzY1OjE2NjM5NTY1MDE6c3BfbXRmOjIwMDQ3MDk2NTE0Nzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FWomens-Handcrafted-Kalamkari-Office-Laptop%2Fdp%2FB09T3MY92D%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956501%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26psc%3D1%26smid%3DA2O6LU1SDI9NBB,"Zouk Women's Handcrafted Blue Kalamkari Office and 15.6"" Laptop Bag  ",1699.0,9,0 
https://amazon.com/sspa/click?ie=UTF8&spc=MToyNzI3ODA3Nzc3NTAxNzY1OjE2NjM5NTY1MDE6c3BfbXRmOjIwMDQ3MTEyNTE2Njk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FWomens-Handcrafted-Printed-Office-Laptop%2Fdp%2FB09VZ4WZDF%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956501%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26psc%3D1%26smid%3DA2O6LU1SDI9NBB,"Zouk Women's Handcrafted Blue Printed Office and 15.6"" Laptop Bag  ",1699.0,2,0 
https://amazon.com/F-Gear-Luxur-Brown-Backpack/dp/B01F7AX9ZA/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-13,F Gear Luxur Brown 25 liter Laptop Backpack (2404)  ,899.0,"15,508","6,270 "
https://amazon.com/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-14,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black  ,789.0,"47,250","6,240 "
https://amazon.com/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-15,DEIN KLEIDER Men's Nylon Messenger Bag  ,276.0,"3,544",387 
https://amazon.com/Inovera-Label-Women-Handbags-Shoulder/dp/B08CMQD4BC/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-16,"INOVERA Faux Leather Women Handbags Shoulder Hobo Bag Purse With Long Strap, 32L x 13B x 30H cm  ",998.0,"5,563",729 
https://amazon.com/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-17,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment  ",699.0,"6,344",943 
https://amazon.com/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-18,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover  ,999.0,"1,052",153 
https://amazon.com/American-Tourister-AMT-SCH-BAG02/dp/B07CGLDV2C/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-19,American Tourister Casual Backpack  ,849.0,"12,268","2,755 "
https://amazon.com/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1663956501&sprefix=ba%2Caps%2C283&sr=8-20,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel  ,709.0,"4,082",661 
https://amazon.com/sspa/click?ie=UTF8&spc=MToyNzI3ODA3Nzc3NTAxNzY1OjE2NjM5NTY1MDE6c3BfYnRmOjIwMDYyNzIxOTIxNzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956501%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26psc%3D1,"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Green)  ",1400.0,23,9 
https://amazon.com/sspa/click?ie=UTF8&spc=MToyNzI3ODA3Nzc3NTAxNzY1OjE2NjM5NTY1MDE6c3BfYnRmOjIwMDYyNzIxOTIxNjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B68Z3X7D%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1663956501%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26psc%3D1,"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Blue)  ",1400.0,47,18 
